timestamp,timestamp.1,ops,success_rate,duration,cpu,memory,receive,transmit
2025-06-02 07:27:17,1748849237,1.0,1.0,0.0,0.05617977528089887,36315136.0,2600904.0,3641071.0
2025-06-02 07:27:22,1748849242,1.0,1.0,0.0,0.06741573033707865,36577280.0,2783983.0,3927493.0
2025-06-02 07:27:27,1748849247,1.0,1.0,0.0,0.06741573033707865,36577280.0,2783983.0,3927493.0
2025-06-02 07:27:32,1748849252,1.0,1.0,0.0,0.06741573033707865,36577280.0,2783983.0,3927493.0
2025-06-02 07:27:37,1748849257,1.0,1.0,0.0,0.06741573033707865,36577280.0,2967129.0,4213984.0
2025-06-02 07:27:42,1748849262,1.0,1.0,0.0,0.06741573033707865,36577280.0,2967129.0,4213984.0
2025-06-02 07:27:47,1748849267,1.0,1.0,0.0,0.06741573033707865,36577280.0,2967129.0,4213984.0
2025-06-02 07:27:52,1748849272,1.0,1.0,0.0,0.06741573033707865,36577280.0,3150284.0,4500516.0
2025-06-02 07:27:57,1748849277,1.0,1.0,0.0,0.06741573033707865,36577280.0,3150284.0,4500516.0
2025-06-02 07:28:02,1748849282,1.0,1.0,0.0,0.06741573033707865,36577280.0,3150284.0,4500516.0
2025-06-02 07:28:07,1748849287,1.0,1.0,0.0,0.06741573033707865,36577280.0,3333388.0,4787058.0
2025-06-02 07:28:12,1748849292,1.0,1.0,0.0,0.06741573033707865,36577280.0,3333388.0,4787058.0
2025-06-02 07:28:17,1748849297,1.0,1.0,0.0,0.06741573033707865,36577280.0,3333388.0,4787058.0
2025-06-02 07:28:22,1748849302,1.0,1.0,0.0,0.06741573033707865,36577280.0,3516544.0,5073591.0
2025-06-02 07:28:27,1748849307,1.0,1.0,0.0,0.06741573033707865,36577280.0,3516544.0,5073591.0
2025-06-02 07:28:32,1748849312,1.0,1.0,0.0,0.06741573033707865,36577280.0,3516544.0,5073591.0
2025-06-02 07:28:37,1748849317,1.0,1.0,0.0,0.06741573033707865,36835328.0,3699755.0,5360242.0
2025-06-02 07:28:42,1748849322,1.0,1.0,0.0,0.06741573033707865,36835328.0,3699755.0,5360242.0
2025-06-02 07:28:47,1748849327,1.0,1.0,0.0,0.06741573033707865,36835328.0,3699755.0,5360242.0
2025-06-02 07:28:52,1748849332,1.0,1.0,0.0,0.07865168539325844,36835328.0,3882916.0,5646791.0
2025-06-02 07:28:57,1748849337,1.0,1.0,0.0,0.07865168539325844,36835328.0,3882916.0,5646791.0
2025-06-02 07:29:02,1748849342,1.0,1.0,0.0,0.07865168539325844,36835328.0,3882916.0,5646791.0
2025-06-02 07:29:07,1748849347,1.0,1.0,0.0,0.07865168539325844,36835328.0,4066247.0,5933584.0
2025-06-02 07:29:12,1748849352,1.0,1.0,0.0,0.07865168539325844,36835328.0,4066247.0,5933584.0
2025-06-02 07:29:17,1748849357,1.0,1.0,0.0,0.07865168539325844,36835328.0,4066247.0,5933584.0
2025-06-02 07:29:22,1748849362,1.0,1.0,0.0,0.11235955056179774,32129024.0,4249406.0,6220180.0
2025-06-02 07:29:27,1748849367,1.0,1.0,0.0,0.11235955056179774,32129024.0,4249406.0,6220180.0
2025-06-02 07:29:32,1748849372,1.0,1.0,0.0,0.11235955056179774,32129024.0,4249406.0,6220180.0
2025-06-02 07:29:37,1748849377,1.0,1.0,0.0,0.11235955056179774,32129024.0,4432516.0,6506648.0
2025-06-02 07:29:42,1748849382,1.0,1.0,0.0,0.11235955056179774,32129024.0,4432516.0,6506648.0
2025-06-02 07:29:47,1748849387,1.0,1.0,0.0,0.11235955056179774,32129024.0,4432516.0,6506648.0
2025-06-02 07:29:52,1748849392,1.0,1.0,0.0,0.12359550561797752,32129024.0,4615677.0,6793194.0
2025-06-02 07:29:57,1748849397,1.0,1.0,0.0,0.12359550561797752,32129024.0,4615677.0,6793194.0
2025-06-02 07:30:02,1748849402,1.0,1.0,0.0,0.12359550561797752,32129024.0,4615677.0,6793194.0
2025-06-02 07:30:07,1748849407,1.0,1.0,0.0,0.12359550561797752,32129024.0,4798845.0,7079800.0
2025-06-02 07:30:12,1748849412,1.0,1.0,0.0,0.12359550561797752,32129024.0,4798845.0,7079800.0
2025-06-02 07:30:17,1748849417,1.0,1.0,0.0,0.12359550561797752,32129024.0,4798845.0,7079800.0
2025-06-02 07:30:22,1748849422,1.0,1.0,0.0,0.12359550561797752,32129024.0,4981901.0,7366239.0
2025-06-02 07:30:27,1748849427,1.0,1.0,0.0,0.12359550561797752,32129024.0,4981901.0,7366239.0
2025-06-02 07:30:32,1748849432,1.0,1.0,0.0,0.12359550561797752,32129024.0,4981901.0,7366239.0
2025-06-02 07:30:37,1748849437,1.0,1.0,0.0,0.12359550561797752,32129024.0,5164955.0,7652729.0
2025-06-02 07:30:42,1748849442,1.0,1.0,0.0,0.12359550561797752,32129024.0,5164955.0,7652729.0
2025-06-02 07:30:47,1748849447,1.0,1.0,0.0,0.12359550561797752,32129024.0,5164955.0,7652729.0
2025-06-02 07:30:52,1748849452,1.0,1.0,0.0,0.12359550561797752,32129024.0,5348113.0,7939241.0
2025-06-02 07:30:57,1748849457,1.0,1.0,0.0,0.12359550561797752,32129024.0,5348113.0,7939241.0
2025-06-02 07:31:02,1748849462,1.0,1.0,0.0,0.12359550561797752,32129024.0,5348113.0,7939241.0
2025-06-02 07:31:07,1748849467,1.0,1.0,0.0,0.12359550561797752,32129024.0,5531270.0,8225829.0
2025-06-02 07:31:12,1748849472,1.0,1.0,0.0,0.12359550561797752,32129024.0,5531270.0,8225829.0
2025-06-02 07:31:17,1748849477,1.0,1.0,0.0,0.12359550561797752,32129024.0,5531270.0,8225829.0
2025-06-02 07:31:22,1748849482,1.0,1.0,0.0,0.1348314606741573,32129024.0,5714432.0,8512375.0
2025-06-02 07:31:27,1748849487,1.0,1.0,0.0,0.1348314606741573,32129024.0,5714432.0,8512375.0
2025-06-02 07:31:32,1748849492,1.0,1.0,0.0,0.1348314606741573,32129024.0,5714432.0,8512375.0
2025-06-02 07:31:37,1748849497,1.0,1.0,0.0,0.1348314606741573,32129024.0,5897590.0,8798968.0
2025-06-02 07:31:42,1748849502,1.0,1.0,0.0,0.1348314606741573,32129024.0,5897590.0,8798968.0
2025-06-02 07:31:47,1748849507,1.0,1.0,0.0,0.1348314606741573,32129024.0,5897590.0,8798968.0
2025-06-02 07:31:52,1748849512,1.0,1.0,0.0,0.1348314606741573,32129024.0,6080698.0,9085463.0
2025-06-02 07:31:57,1748849517,1.0,1.0,0.0,0.1348314606741573,32129024.0,6080698.0,9085463.0
2025-06-02 07:32:02,1748849522,1.0,1.0,0.0,0.1348314606741573,32129024.0,6080698.0,9085463.0
2025-06-02 07:32:07,1748849527,1.0,1.0,0.0,0.1460674157303371,32129024.0,6263862.0,9372039.0
2025-06-02 07:32:12,1748849532,1.0,1.0,0.0,0.1460674157303371,32129024.0,6263862.0,9372039.0
2025-06-02 07:32:17,1748849537,1.0,1.0,0.0,0.1460674157303371,32129024.0,6263862.0,9372039.0
2025-06-02 07:32:22,1748849542,1.0,1.0,0.0,0.1460674157303371,32129024.0,6447025.0,9658591.0
2025-06-02 07:32:27,1748849547,1.0,1.0,0.0,0.1460674157303371,32129024.0,6447025.0,9658591.0
2025-06-02 07:32:32,1748849552,1.0,1.0,0.0,0.1460674157303371,32129024.0,6447025.0,9658591.0
2025-06-02 07:32:37,1748849557,1.0,1.0,0.0,0.15730337078651682,32129024.0,6630188.0,9945194.0
2025-06-02 07:32:42,1748849562,1.0,1.0,0.0,0.15730337078651682,32129024.0,6630188.0,9945194.0
2025-06-02 07:32:47,1748849567,1.0,1.0,0.0,0.15730337078651682,32129024.0,6630188.0,9945194.0
2025-06-02 07:32:52,1748849572,1.0,1.0,0.0,0.15730337078651682,32129024.0,6813298.0,10231691.0
2025-06-02 07:32:57,1748849577,1.0,1.0,0.0,0.15730337078651682,32129024.0,6813298.0,10231691.0
2025-06-02 07:33:02,1748849582,1.0,1.0,0.0,0.15730337078651682,32129024.0,6813298.0,10231691.0
2025-06-02 07:33:07,1748849587,1.0,1.0,0.0,0.15730337078651682,32129024.0,6996398.0,10518229.0
2025-06-02 07:33:12,1748849592,1.0,1.0,0.0,0.15730337078651682,32129024.0,6996398.0,10518229.0
2025-06-02 07:33:17,1748849597,1.0,1.0,0.0,0.15730337078651682,32129024.0,6996398.0,10518229.0
2025-06-02 07:33:22,1748849602,1.0,1.0,0.0,0.1685393258426966,32129024.0,7179560.0,10804746.0
2025-06-02 07:33:27,1748849607,1.0,1.0,0.0,0.1685393258426966,32129024.0,7179560.0,10804746.0
2025-06-02 07:33:32,1748849612,1.0,1.0,0.0,0.1685393258426966,32129024.0,7179560.0,10804746.0
2025-06-02 07:33:37,1748849617,1.0,1.0,0.0,0.1685393258426966,32129024.0,7362719.0,11091343.0
2025-06-02 07:33:42,1748849622,1.0,1.0,0.0,0.1685393258426966,32129024.0,7362719.0,11091343.0
2025-06-02 07:33:47,1748849627,1.0,1.0,0.0,0.1685393258426966,32129024.0,7362719.0,11091343.0
2025-06-02 07:33:52,1748849632,1.0,1.0,0.0,0.1685393258426966,32129024.0,7545880.0,11377890.0
2025-06-02 07:33:57,1748849637,1.0,1.0,0.0,0.1685393258426966,32129024.0,7545880.0,11377890.0
2025-06-02 07:34:02,1748849642,1.0,1.0,0.0,0.1685393258426966,32129024.0,7545880.0,11377890.0
2025-06-02 07:34:07,1748849647,1.0,1.0,0.0,0.1685393258426966,32129024.0,7729043.0,11664492.0
2025-06-02 07:34:12,1748849652,1.0,1.0,0.0,0.1685393258426966,32129024.0,7729043.0,11664492.0
2025-06-02 07:34:17,1748849657,1.0,1.0,0.0,0.1685393258426966,32129024.0,7729043.0,11664492.0
2025-06-02 07:34:22,1748849662,1.0,1.0,0.0,0.1685393258426966,32129024.0,7912153.0,11950994.0
2025-06-02 07:34:27,1748849667,1.0,1.0,0.0,0.1685393258426966,32129024.0,7912153.0,11950994.0
2025-06-02 07:34:32,1748849672,1.0,1.0,0.0,0.1685393258426966,32129024.0,7912153.0,11950994.0
2025-06-02 07:34:37,1748849677,1.0,1.0,0.0,0.1797752808988764,32129024.0,8095316.0,12237572.0
2025-06-02 07:34:42,1748849682,1.0,1.0,0.0,0.1797752808988764,32129024.0,8095316.0,12237572.0
2025-06-02 07:34:47,1748849687,1.0,1.0,0.0,0.1797752808988764,32129024.0,8095316.0,12237572.0
2025-06-02 07:34:52,1748849692,1.0,1.0,0.0,0.1797752808988764,32129024.0,8278422.0,12524064.0
2025-06-02 07:34:57,1748849697,1.0,1.0,0.0,0.1797752808988764,32129024.0,8278422.0,12524064.0
2025-06-02 07:35:02,1748849702,1.0,1.0,0.0,0.1797752808988764,32129024.0,8278422.0,12524064.0
2025-06-02 07:35:07,1748849707,1.0,1.0,0.0,0.1797752808988764,32129024.0,8461636.0,12810664.0
2025-06-02 07:35:12,1748849712,1.0,1.0,0.0,0.1797752808988764,32129024.0,8461636.0,12810664.0
2025-06-02 07:35:17,1748849717,1.0,1.0,0.0,0.1797752808988764,32129024.0,8461636.0,12810664.0
2025-06-02 07:35:22,1748849722,1.0,1.0,0.0,0.1797752808988764,32124928.0,8644642.0,13097059.0
2025-06-02 07:35:27,1748849727,1.0,1.0,0.0,0.1797752808988764,32124928.0,8644642.0,13097059.0
2025-06-02 07:35:32,1748849732,1.0,1.0,0.0,0.1797752808988764,32124928.0,8644642.0,13097059.0
2025-06-02 07:35:37,1748849737,1.0,1.0,0.0,0.1797752808988764,32124928.0,8827747.0,13383553.0
2025-06-02 07:35:42,1748849742,1.0,1.0,0.0,0.1797752808988764,32124928.0,8827747.0,13383553.0
2025-06-02 07:35:47,1748849747,1.0,1.0,0.0,0.1797752808988764,32124928.0,8827747.0,13383553.0
2025-06-02 07:35:52,1748849752,1.0,1.0,0.0,0.1797752808988764,32124928.0,9010907.0,13670071.0
2025-06-02 07:35:57,1748849757,1.0,1.0,0.0,0.1797752808988764,32124928.0,9010907.0,13670071.0
2025-06-02 07:36:02,1748849762,1.0,1.0,0.0,0.1797752808988764,32124928.0,9010907.0,13670071.0
2025-06-02 07:36:07,1748849767,1.0,1.0,0.0,0.19101123595505617,32124928.0,9194022.0,13956578.0
2025-06-02 07:36:12,1748849772,1.0,1.0,0.0,0.19101123595505617,32124928.0,9194022.0,13956578.0
2025-06-02 07:36:17,1748849777,1.0,1.0,0.0,0.19101123595505617,32124928.0,9194022.0,13956578.0
2025-06-02 07:36:22,1748849782,1.0,1.0,0.0,0.19101123595505617,32124928.0,9377186.0,14243130.0
2025-06-02 07:36:27,1748849787,1.0,1.0,0.0,0.19101123595505617,32124928.0,9377186.0,14243130.0
2025-06-02 07:36:32,1748849792,1.0,1.0,0.0,0.19101123595505617,32124928.0,9377186.0,14243130.0
2025-06-02 07:36:37,1748849797,1.0,1.0,0.0,0.19101123595505617,32124928.0,9560299.0,14529631.0
2025-06-02 07:36:42,1748849802,1.0,1.0,0.0,0.19101123595505617,32124928.0,9560299.0,14529631.0
2025-06-02 07:36:47,1748849807,1.0,1.0,0.0,0.19101123595505617,32124928.0,9560299.0,14529631.0
2025-06-02 07:36:52,1748849812,1.0,1.0,0.0,0.19101123595505617,32124928.0,9743358.0,14816081.0
2025-06-02 07:36:57,1748849817,1.0,1.0,0.0,0.19101123595505617,32124928.0,9743358.0,14816081.0
2025-06-02 07:37:02,1748849822,1.0,1.0,0.0,0.19101123595505617,32124928.0,9743358.0,14816081.0
2025-06-02 07:37:07,1748849827,1.0,1.0,0.0,0.20224719101123598,32124928.0,9926526.0,15102667.0
2025-06-02 07:37:12,1748849832,1.0,1.0,0.0,0.20224719101123598,32124928.0,9926526.0,15102667.0
2025-06-02 07:37:17,1748849837,1.0,1.0,0.0,0.20224719101123598,32124928.0,9926526.0,15102667.0
2025-06-02 07:37:22,1748849842,1.0,1.0,0.0,0.21348314606741575,32124928.0,10109693.0,15389229.0
2025-06-02 07:37:27,1748849847,1.0,1.0,0.0,0.21348314606741575,32124928.0,10109693.0,15389229.0
2025-06-02 07:37:32,1748849852,1.0,1.0,0.0,0.21348314606741575,32124928.0,10109693.0,15389229.0
2025-06-02 07:37:37,1748849857,1.0,1.0,0.0,0.21348314606741575,32124928.0,10292855.0,15675833.0
2025-06-02 07:37:42,1748849862,1.0,1.0,0.0,0.21348314606741575,32124928.0,10292855.0,15675833.0
2025-06-02 07:37:47,1748849867,1.0,1.0,0.0,0.21348314606741575,32124928.0,10292855.0,15675833.0
2025-06-02 07:37:52,1748849872,1.0,1.0,0.0,0.21348314606741575,32124928.0,10475919.0,15962292.0
2025-06-02 07:37:57,1748849877,1.0,1.0,0.0,0.21348314606741575,32124928.0,10475919.0,15962292.0
2025-06-02 07:38:02,1748849882,1.0,1.0,0.0,0.21348314606741575,32124928.0,10475919.0,15962292.0
2025-06-02 07:38:07,1748849887,1.0,1.0,0.0,0.21348314606741575,32124928.0,10659028.0,16248850.0
2025-06-02 07:38:12,1748849892,1.0,1.0,0.0,0.21348314606741575,32124928.0,10659028.0,16248850.0
2025-06-02 07:38:17,1748849897,1.0,1.0,0.0,0.21348314606741575,32124928.0,10659028.0,16248850.0
2025-06-02 07:38:22,1748849902,1.0,1.0,0.0,0.21348314606741575,32124928.0,10842197.0,16535385.0
2025-06-02 07:38:27,1748849907,1.0,1.0,0.0,0.21348314606741575,32124928.0,10842197.0,16535385.0
2025-06-02 07:38:32,1748849912,1.0,1.0,0.0,0.21348314606741575,32124928.0,10842197.0,16535385.0
2025-06-02 07:38:37,1748849917,1.0,1.0,0.0,0.21348314606741575,32124928.0,11025363.0,16821998.0
2025-06-02 07:38:42,1748849922,1.0,1.0,0.0,0.21348314606741575,32124928.0,11025363.0,16821998.0
2025-06-02 07:38:47,1748849927,1.0,1.0,0.0,0.21348314606741575,32124928.0,11025363.0,16821998.0
2025-06-02 07:38:52,1748849932,1.0,1.0,0.0,0.22471910112359555,32124928.0,11208532.0,17108564.0
2025-06-02 07:38:57,1748849937,1.0,1.0,0.0,0.22471910112359555,32124928.0,11208532.0,17108564.0
2025-06-02 07:39:02,1748849942,1.0,1.0,0.0,0.22471910112359555,32124928.0,11208532.0,17108564.0
2025-06-02 07:39:07,1748849947,1.0,1.0,0.0,0.22471910112359555,32124928.0,11391649.0,17395130.0
2025-06-02 07:39:12,1748849952,1.0,1.0,0.0,0.22471910112359555,32124928.0,11391649.0,17395130.0
2025-06-02 07:39:17,1748849957,1.0,1.0,0.0,0.22471910112359555,32124928.0,11391649.0,17395130.0
2025-06-02 07:39:22,1748849962,1.0,1.0,0.0,0.22471910112359555,32124928.0,11574711.0,17681585.0
2025-06-02 07:39:27,1748849967,1.0,1.0,0.0,0.22471910112359555,32124928.0,11574711.0,17681585.0
2025-06-02 07:39:32,1748849972,1.0,1.0,0.0,0.22471910112359555,32124928.0,11574711.0,17681585.0
2025-06-02 07:39:37,1748849977,1.0,1.0,0.0,0.22471910112359555,32124928.0,11757875.0,17968166.0
2025-06-02 07:39:42,1748849982,1.0,1.0,0.0,0.22471910112359555,32124928.0,11757875.0,17968166.0
2025-06-02 07:39:47,1748849987,1.0,1.0,0.0,0.22471910112359555,32124928.0,11757875.0,17968166.0
2025-06-02 07:39:52,1748849992,1.0,1.0,0.0,0.22471910112359555,32124928.0,11940991.0,18254678.0
2025-06-02 07:39:57,1748849997,1.0,1.0,0.0,0.22471910112359555,32124928.0,11940991.0,18254678.0
2025-06-02 07:40:02,1748850002,1.0,1.0,0.0,0.22471910112359555,32124928.0,11940991.0,18254678.0
2025-06-02 07:40:07,1748850007,1.0,1.0,0.0,0.23595505617977533,32124928.0,12124159.0,18541294.0
2025-06-02 07:40:12,1748850012,1.0,1.0,0.0,0.23595505617977533,32124928.0,12124159.0,18541294.0
2025-06-02 07:40:17,1748850017,1.0,1.0,0.0,0.23595505617977533,32124928.0,12124159.0,18541294.0
2025-06-02 07:40:22,1748850022,1.0,1.0,0.0,0.23595505617977533,32124928.0,12307326.0,18827852.0
2025-06-02 07:40:27,1748850027,1.0,1.0,0.0,0.23595505617977533,32124928.0,12307326.0,18827852.0
2025-06-02 07:40:32,1748850032,1.0,1.0,0.0,0.23595505617977533,32124928.0,12307326.0,18827852.0
2025-06-02 07:40:37,1748850037,1.0,1.0,0.0,0.2471910112359551,32124928.0,12490439.0,19114412.0
2025-06-02 07:40:42,1748850042,1.0,1.0,0.0,0.2471910112359551,32124928.0,12490439.0,19114412.0
2025-06-02 07:40:47,1748850047,1.0,1.0,0.0,0.2471910112359551,32124928.0,12490439.0,19114412.0
2025-06-02 07:40:52,1748850052,1.0,1.0,0.0,0.2471910112359551,32124928.0,12673605.0,19400942.0
2025-06-02 07:40:57,1748850057,1.0,1.0,0.0,0.2471910112359551,32124928.0,12673605.0,19400942.0
2025-06-02 07:41:02,1748850062,1.0,1.0,0.0,0.2471910112359551,32124928.0,12673605.0,19400942.0
2025-06-02 07:41:07,1748850067,1.0,1.0,0.0,0.2471910112359551,32124928.0,12856774.0,19687557.0
2025-06-02 07:41:12,1748850072,1.0,1.0,0.0,0.2471910112359551,32124928.0,12856774.0,19687557.0
2025-06-02 07:41:17,1748850077,1.0,1.0,0.0,0.2471910112359551,32124928.0,12856774.0,19687557.0
2025-06-02 07:41:22,1748850082,1.0,1.0,0.0,0.2471910112359551,32124928.0,13039943.0,19974121.0
2025-06-02 07:41:27,1748850087,1.0,1.0,0.0,0.2471910112359551,32124928.0,13039943.0,19974121.0
2025-06-02 07:41:32,1748850092,1.0,1.0,0.0,0.2471910112359551,32124928.0,13039943.0,19974121.0
2025-06-02 07:41:37,1748850097,1.0,1.0,0.0,0.2584269662921349,32124928.0,13223059.0,20260684.0
2025-06-02 07:41:42,1748850102,1.0,1.0,0.0,0.2584269662921349,32124928.0,13223059.0,20260684.0
2025-06-02 07:41:47,1748850107,1.0,1.0,0.0,0.2584269662921349,32124928.0,13223059.0,20260684.0
2025-06-02 07:41:52,1748850112,1.0,1.0,0.0,0.2584269662921349,32124928.0,13406172.0,20547191.0
2025-06-02 07:41:57,1748850117,1.0,1.0,0.0,0.2584269662921349,32124928.0,13406172.0,20547191.0
2025-06-02 07:42:02,1748850122,1.0,1.0,0.0,0.2584269662921349,32124928.0,13406172.0,20547191.0
2025-06-02 07:42:07,1748850127,1.0,1.0,0.0,0.2584269662921349,32124928.0,13589485.0,20833819.0
2025-06-02 07:42:12,1748850132,1.0,1.0,0.0,0.2584269662921349,32124928.0,13589485.0,20833819.0
2025-06-02 07:42:17,1748850137,1.0,1.0,0.0,0.2584269662921349,32124928.0,13589485.0,20833819.0
2025-06-02 07:42:22,1748850142,1.0,1.0,0.0,0.2584269662921349,32124928.0,13772602.0,21120330.0
2025-06-02 07:42:27,1748850147,1.0,1.0,0.0,0.2584269662921349,32124928.0,13772602.0,21120330.0
2025-06-02 07:42:32,1748850152,1.0,1.0,0.0,0.2584269662921349,32124928.0,13772602.0,21120330.0
2025-06-02 07:42:37,1748850157,1.0,1.0,0.0,0.2584269662921349,32124928.0,13955776.0,21406897.0
2025-06-02 07:42:42,1748850162,1.0,1.0,0.0,0.2584269662921349,32124928.0,13955776.0,21406897.0
2025-06-02 07:42:47,1748850167,1.0,1.0,0.0,0.2584269662921349,32124928.0,13955776.0,21406897.0
2025-06-02 07:42:52,1748850172,1.0,1.0,0.0,0.26966292134831454,32124928.0,14138941.0,21693454.0
2025-06-02 07:42:57,1748850177,1.0,1.0,0.0,0.26966292134831454,32124928.0,14138941.0,21693454.0
2025-06-02 07:43:02,1748850182,1.0,1.0,0.0,0.26966292134831454,32124928.0,14138941.0,21693454.0
2025-06-02 07:43:07,1748850187,1.0,1.0,0.0,0.26966292134831454,32124928.0,14322052.0,21979962.0
2025-06-02 07:43:12,1748850192,1.0,1.0,0.0,0.26966292134831454,32124928.0,14322052.0,21979962.0
2025-06-02 07:43:17,1748850197,1.0,1.0,0.0,0.26966292134831454,32124928.0,14322052.0,21979962.0
2025-06-02 07:43:22,1748850202,1.0,1.0,0.0,0.26966292134831454,32124928.0,14505167.0,22266439.0
2025-06-02 07:43:27,1748850207,1.0,1.0,0.0,0.26966292134831454,32124928.0,14505167.0,22266439.0
2025-06-02 07:43:32,1748850212,1.0,1.0,0.0,0.26966292134831454,32124928.0,14505167.0,22266439.0
2025-06-02 07:43:37,1748850217,1.0,1.0,0.0,0.28089887640449435,32124928.0,14688338.0,22553059.0
2025-06-02 07:43:42,1748850222,1.0,1.0,0.0,0.28089887640449435,32124928.0,14688338.0,22553059.0
2025-06-02 07:43:47,1748850227,1.0,1.0,0.0,0.28089887640449435,32124928.0,14688338.0,22553059.0
2025-06-02 07:43:52,1748850232,1.0,1.0,0.0,0.28089887640449435,32124928.0,14871507.0,22839624.0
2025-06-02 07:43:57,1748850237,1.0,1.0,0.0,0.28089887640449435,32124928.0,14871507.0,22839624.0
2025-06-02 07:44:02,1748850242,1.0,1.0,0.0,0.28089887640449435,32124928.0,14871507.0,22839624.0
2025-06-02 07:44:07,1748850247,1.0,1.0,0.0,0.28089887640449435,32124928.0,15054676.0,23126241.0
2025-06-02 07:44:12,1748850252,1.0,1.0,0.0,0.28089887640449435,32124928.0,15054676.0,23126241.0
2025-06-02 07:44:17,1748850257,1.0,1.0,0.0,0.28089887640449435,32124928.0,15054676.0,23126241.0
2025-06-02 07:44:22,1748850262,1.0,1.0,0.0,0.28089887640449435,32124928.0,15237793.0,23412756.0
2025-06-02 07:44:27,1748850267,1.0,1.0,0.0,0.28089887640449435,32124928.0,15237793.0,23412756.0
2025-06-02 07:44:32,1748850272,1.0,1.0,0.0,0.28089887640449435,32124928.0,15237793.0,23412756.0
2025-06-02 07:44:37,1748850277,1.0,1.0,0.0,0.28089887640449435,32124928.0,15420964.0,23699349.0
2025-06-02 07:44:42,1748850282,1.0,1.0,0.0,0.28089887640449435,32124928.0,15420964.0,23699349.0
2025-06-02 07:44:47,1748850287,1.0,1.0,0.0,0.28089887640449435,32124928.0,15420964.0,23699349.0
2025-06-02 07:44:52,1748850292,1.0,1.0,0.0,0.28089887640449435,32124928.0,15604134.0,23985916.0
2025-06-02 07:44:57,1748850297,1.0,1.0,0.0,0.28089887640449435,32124928.0,15604134.0,23985916.0
2025-06-02 07:45:02,1748850302,1.0,1.0,0.0,0.28089887640449435,32124928.0,15604134.0,23985916.0
2025-06-02 07:45:07,1748850307,1.0,1.0,0.0,0.28089887640449435,32124928.0,15787304.0,24272535.0
2025-06-02 07:45:12,1748850312,1.0,1.0,0.0,0.28089887640449435,32124928.0,15787304.0,24272535.0
2025-06-02 07:45:17,1748850317,1.0,1.0,0.0,0.28089887640449435,32124928.0,15787304.0,24272535.0
2025-06-02 07:45:22,1748850322,1.0,1.0,0.0,0.29213483146067415,32124928.0,15970473.0,24559096.0
