timestamp,timestamp,ops,success_rate,duration,cpu,memory,receive,transmit
2025-06-02T07:55:35Z,1748850935,2,100.0,1650000,0.7,36761600,24227925,37425450
2025-06-02T07:55:40Z,1748850940,2,100.0,1650000,0.7,36761600,24415702,37718790
2025-06-02T07:55:45Z,1748850945,2,100.0,1650000,0.7,36761600,24415702,37718790
2025-06-02T07:55:50Z,1748850950,2,100.0,1650000,0.7,36761600,24415702,37718790
2025-06-02T07:55:55Z,1748850955,2,100.0,1650000,0.7,36761600,24604494,38012882
2025-06-02T07:56:00Z,1748850960,2,100.0,1650000,0.7,36761600,24604494,38012882
2025-06-02T07:56:05Z,1748850965,2,100.0,1650000,0.7,36761600,24604494,38012882
2025-06-02T07:56:10Z,1748850970,2,100.0,1650000,0.7,36761600,24792164,38306109
2025-06-02T07:56:15Z,1748850975,2,100.0,1650000,0.7,36761600,24792164,38306109
2025-06-02T07:56:20Z,1748850980,2,100.0,1650000,0.7,36761600,24792164,38306109
2025-06-02T07:56:25Z,1748850985,2,100.0,1650000,0.7,36761600,24981007,38600304
2025-06-02T07:56:30Z,1748850990,2,100.0,1650000,0.7,36761600,24981007,38600304
2025-06-02T07:56:35Z,1748850995,2,100.0,1650000,0.7,36761600,24981007,38600304
2025-06-02T07:56:40Z,1748851000,2,100.0,1650000,0.7,36761600,25168783,38893640
2025-06-02T07:56:45Z,1748851005,2,100.0,1650000,0.7,36761600,25168783,38893640
2025-06-02T07:56:50Z,1748851010,2,100.0,1650000,0.7,36761600,25168783,38893640
2025-06-02T07:56:55Z,1748851015,2,100.0,1650000,0.71,35381248,25357576,39187838
2025-06-02T07:57:00Z,1748851020,2,100.0,1650000,0.71,35381248,25357576,39187838
2025-06-02T07:57:05Z,1748851025,2,100.0,1650000,0.71,35381248,25357576,39187838
2025-06-02T07:57:10Z,1748851030,2,100.0,1650000,0.71,35381248,25545404,39481226
2025-06-02T07:57:15Z,1748851035,2,100.0,1650000,0.71,35381248,25545404,39481226
2025-06-02T07:57:20Z,1748851040,2,100.0,1650000,0.71,35381248,25545404,39481226
2025-06-02T07:57:25Z,1748851045,2,100.0,1650000,0.72,35381248,25734042,39775276
2025-06-02T07:57:30Z,1748851050,2,100.0,1650000,0.72,35381248,25734042,39775276
2025-06-02T07:57:35Z,1748851055,2,100.0,1650000,0.72,35381248,25734042,39775276
2025-06-02T07:57:40Z,1748851060,2,100.0,1650000,0.72,35639296,25921820,40068595
2025-06-02T07:57:45Z,1748851065,2,100.0,1650000,0.72,35639296,25921820,40068595
